y1,y2,x2,x3,x4,x5,x4,x7,x8,x9,x10,x11,x12,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ib2,ib3,ib4,ib5,ib6,ib7,ib8,ib9,ib10,ib11,ib12
130.75,523,3.8281,3.7726,3.6355,3.4069,3.2786,3.2409,3.2100,3.2913,3.2587,3.1906,3.1342,6.5,6.5,6.5,6.5,6.75,7,7,7.5,7.5,8.25,9.25,90.7000,89.0000,92.7000,94.6000,96.1000,94.9000,93.5000,91.5000,91.6000,91.6000,89.6000,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000
136.25,545,3.9292,3.8281,3.7726,3.6355,3.4069,3.2786,3.2409,3.2100,3.2913,3.2587,3.1906,6.5,6.5,6.5,6.5,6.5,6.75,7,7,7.5,7.5,8.25,91.9000,90.7000,89.0000,92.7000,94.6000,96.1000,94.9000,93.5000,91.5000,91.6000,91.6000,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000
135.25,541,4.1159,3.9292,3.8281,3.7726,3.6355,3.4069,3.2786,3.2409,3.2100,3.2913,3.2587,6.5,6.5,6.5,6.5,6.5,6.5,6.75,7,7,7.5,7.5,91.5000,91.9000,90.7000,89.0000,92.7000,94.6000,96.1000,94.9000,93.5000,91.5000,91.6000,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000
123.25,493,3.7578,4.1159,3.9292,3.8281,3.7726,3.6355,3.4069,3.2786,3.2409,3.2100,3.2913,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.75,7,7,7.5,91.7000,91.5000,91.9000,90.7000,89.0000,92.7000,94.6000,96.1000,94.9000,93.5000,91.5000,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000
110.75,443,3.7860,3.7578,4.1159,3.9292,3.8281,3.7726,3.6355,3.4069,3.2786,3.2409,3.2100,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.75,7,7,95.0000,91.7000,91.5000,91.9000,90.7000,89.0000,92.7000,94.6000,96.1000,94.9000,93.5000,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000
106.25,425,3.8844,3.7860,3.7578,4.1159,3.9292,3.8281,3.7726,3.6355,3.4069,3.2786,3.2409,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.75,7,94.8000,95.0000,91.7000,91.5000,91.9000,90.7000,89.0000,92.7000,94.6000,96.1000,94.9000,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000
97.75,391,3.7411,3.8844,3.7860,3.7578,4.1159,3.9292,3.8281,3.7726,3.6355,3.4069,3.2786,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.75,98.1000,94.8000,95.0000,91.7000,91.5000,91.9000,90.7000,89.0000,92.7000,94.6000,96.1000,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000
104.25,417,3.7230,3.7411,3.8844,3.7860,3.7578,4.1159,3.9292,3.8281,3.7726,3.6355,3.4069,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,97.9000,98.1000,94.8000,95.0000,91.7000,91.5000,91.9000,90.7000,89.0000,92.7000,94.6000,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000
126.25,505,3.8459,3.7230,3.7411,3.8844,3.7860,3.7578,4.1159,3.9292,3.8281,3.7726,3.6355,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,95.6000,97.9000,98.1000,94.8000,95.0000,91.7000,91.5000,91.9000,90.7000,89.0000,92.7000,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000
120.25,481,3.8956,3.8459,3.7230,3.7411,3.8844,3.7860,3.7578,4.1159,3.9292,3.8281,3.7726,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,95.1000,95.6000,97.9000,98.1000,94.8000,95.0000,91.7000,91.5000,91.9000,90.7000,89.0000,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000
140.75,563,4.0009,3.8956,3.8459,3.7230,3.7411,3.8844,3.7860,3.7578,4.1159,3.9292,3.8281,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,91.2000,95.1000,95.6000,97.9000,98.1000,94.8000,95.0000,91.7000,91.5000,91.9000,90.7000,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000
139.25,557,3.8582,4.0009,3.8956,3.8459,3.7230,3.7411,3.8844,3.7860,3.7578,4.1159,3.9292,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,90.8000,91.2000,95.1000,95.6000,97.9000,98.1000,94.8000,95.0000,91.7000,91.5000,91.9000,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000
130,520,3.7787,3.8582,4.0009,3.8956,3.8459,3.7230,3.7411,3.8844,3.7860,3.7578,4.1159,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,92.6000,90.8000,91.2000,95.1000,95.6000,97.9000,98.1000,94.8000,95.0000,91.7000,91.5000,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000
141.25,565,4.0194,3.7787,3.8582,4.0009,3.8956,3.8459,3.7230,3.7411,3.8844,3.7860,3.7578,6,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,94.1000,92.6000,90.8000,91.2000,95.1000,95.6000,97.9000,98.1000,94.8000,95.0000,91.7000,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000
120,480,4.1209,4.0194,3.7787,3.8582,4.0009,3.8956,3.8459,3.7230,3.7411,3.8844,3.7860,6,6,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,95.0000,94.1000,92.6000,90.8000,91.2000,95.1000,95.6000,97.9000,98.1000,94.8000,95.0000,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000
110.75,443,4.0864,4.1209,4.0194,3.7787,3.8582,4.0009,3.8956,3.8459,3.7230,3.7411,3.8844,5.5,6,6,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,94.6000,95.0000,94.1000,92.6000,90.8000,91.2000,95.1000,95.6000,97.9000,98.1000,94.8000,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000
100.25,401,4.1547,4.0864,4.1209,4.0194,3.7787,3.8582,4.0009,3.8956,3.8459,3.7230,3.7411,5,5.5,6,6,6.5,6.5,6.5,6.5,6.5,6.5,6.5,95.7000,94.6000,95.0000,94.1000,92.6000,90.8000,91.2000,95.1000,95.6000,97.9000,98.1000,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000
88.5,354,4.1089,4.1547,4.0864,4.1209,4.0194,3.7787,3.8582,4.0009,3.8956,3.8459,3.7230,5,5,5.5,6,6,6.5,6.5,6.5,6.5,6.5,6.5,96.0000,95.7000,94.6000,95.0000,94.1000,92.6000,90.8000,91.2000,95.1000,95.6000,97.9000,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000
82,328,4.1489,4.1089,4.1547,4.0864,4.1209,4.0194,3.7787,3.8582,4.0009,3.8956,3.8459,4.5,5,5,5.5,6,6,6.5,6.5,6.5,6.5,6.5,98.7000,96.0000,95.7000,94.6000,95.0000,94.1000,92.6000,90.8000,91.2000,95.1000,95.6000,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000
78.75,315,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,4.0194,3.7787,3.8582,4.0009,3.8956,4.5,4.5,5,5,5.5,6,6,6.5,6.5,6.5,6.5,99.0000,98.7000,96.0000,95.7000,94.6000,95.0000,94.1000,92.6000,90.8000,91.2000,95.1000,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000
77.75,311,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,4.0194,3.7787,3.8582,4.0009,4.25,4.5,4.5,5,5,5.5,6,6,6.5,6.5,6.5,90.4000,99.0000,98.7000,96.0000,95.7000,94.6000,95.0000,94.1000,92.6000,90.8000,91.2000,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000
68.75,275,5.3250,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,4.0194,3.7787,3.8582,3.75,4.25,4.5,4.5,5,5,5.5,6,6,6.5,6.5,57.4000,90.4000,99.0000,98.7000,96.0000,95.7000,94.6000,95.0000,94.1000,92.6000,90.8000,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000
82.5,330,5.6429,5.3250,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,4.0194,3.7787,3.75,3.75,4.25,4.5,4.5,5,5,5.5,6,6,6.5,62.2000,57.4000,90.4000,99.0000,98.7000,96.0000,95.7000,94.6000,95.0000,94.1000,92.6000,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000
89.25,357,5.1960,5.6429,5.3250,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,4.0194,3,3.75,3.75,4.25,4.5,4.5,5,5,5.5,6,6,74.1000,62.2000,57.4000,90.4000,99.0000,98.7000,96.0000,95.7000,94.6000,95.0000,94.1000,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000
89.75,359,5.2796,5.1960,5.6429,5.3250,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,2.25,3,3.75,3.75,4.25,4.5,4.5,5,5,5.5,6,82.5000,74.1000,62.2000,57.4000,90.4000,99.0000,98.7000,96.0000,95.7000,94.6000,95.0000,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000
98.75,395,5.4606,5.2796,5.1960,5.6429,5.3250,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,2.25,2.25,3,3.75,3.75,4.25,4.5,4.5,5,5,5.5,91.7000,82.5000,74.1000,62.2000,57.4000,90.4000,99.0000,98.7000,96.0000,95.7000,94.6000,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000
86.25,345,5.3989,5.4606,5.2796,5.1960,5.6429,5.3250,4.8832,4.3404,4.1489,4.1089,4.1547,2,2.25,2.25,3,3.75,3.75,4.25,4.5,4.5,5,5,96.6000,91.7000,82.5000,74.1000,62.2000,57.4000,90.4000,99.0000,98.7000,96.0000,95.7000,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000
75,300,5.6252,5.3989,5.4606,5.2796,5.1960,5.6429,5.3250,4.8832,4.3404,4.1489,4.1089,2,2,2.25,2.25,3,3.75,3.75,4.25,4.5,4.5,5,97.5000,96.6000,91.7000,82.5000,74.1000,62.2000,57.4000,90.4000,99.0000,98.7000,96.0000,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000
64.5,258,5.4172,5.6252,5.3989,5.4606,5.2796,5.1960,5.6429,5.3250,4.8832,4.3404,4.1489,2,2,2,2.25,2.25,3,3.75,3.75,4.25,4.5,4.5,96.7000,97.5000,96.6000,91.7000,82.5000,74.1000,62.2000,57.4000,90.4000,99.0000,98.7000,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000
61.5,246,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.1960,5.6429,5.3250,4.8832,4.3404,2,2,2,2,2.25,2.25,3,3.75,3.75,4.25,4.5,96.1000,96.7000,97.5000,96.6000,91.7000,82.5000,74.1000,62.2000,57.4000,90.4000,99.0000,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000
69,276,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.1960,5.6429,5.3250,4.8832,2,2,2,2,2,2.25,2.25,3,3.75,3.75,4.25,96.4000,96.1000,96.7000,97.5000,96.6000,91.7000,82.5000,74.1000,62.2000,57.4000,90.4000,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000
71,284,4.2492,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.1960,5.6429,5.3250,2,2,2,2,2,2,2.25,2.25,3,3.75,3.75,95.1000,96.4000,96.1000,96.7000,97.5000,96.6000,91.7000,82.5000,74.1000,62.2000,57.4000,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000
86.75,347,4.2660,4.2492,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.1960,5.6429,2,2,2,2,2,2,2,2.25,2.25,3,3.75,87.5000,95.1000,96.4000,96.1000,96.7000,97.5000,96.6000,91.7000,82.5000,74.1000,62.2000,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000
86,344,4.2828,4.2660,4.2492,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.1960,2.75,2,2,2,2,2,2,2,2.25,2.25,3,90.8000,87.5000,95.1000,96.4000,96.1000,96.7000,97.5000,96.6000,91.7000,82.5000,74.1000,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000
87.25,349,4.2996,4.2828,4.2660,4.2492,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,2.75,2.75,2,2,2,2,2,2,2,2.25,2.25,93.9000,90.8000,87.5000,95.1000,96.4000,96.1000,96.7000,97.5000,96.6000,91.7000,82.5000,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000
94.75,379,4.3163,4.2996,4.2828,4.2660,4.2492,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,3.5,2.75,2.75,2,2,2,2,2,2,2,2.25,96.3000,93.9000,90.8000,87.5000,95.1000,96.4000,96.1000,96.7000,97.5000,96.6000,91.7000,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000
87.75,351,4.3331,4.3163,4.2996,4.2828,4.2660,4.2492,5.3556,5.1449,5.4172,5.6252,5.3989,4.25,3.5,2.75,2.75,2,2,2,2,2,2,2,100.4000,96.3000,93.9000,90.8000,87.5000,95.1000,96.4000,96.1000,96.7000,97.5000,96.6000,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000
92.25,369,4.3499,4.3331,4.3163,4.2996,4.2828,4.2660,4.2492,5.3556,5.1449,5.4172,5.6252,4.25,4.25,3.5,2.75,2.75,2,2,2,2,2,2,102.0000,100.4000,96.3000,93.9000,90.8000,87.5000,95.1000,96.4000,96.1000,96.7000,97.5000,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000
