y1,y2,x2,x3,x4,x5,x4,x7,x8,x9,x10,x11,x12,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ib2,ib3,ib4,ib5,ib6,ib7,ib8,ib9,ib10,ib11,ib12
75,300,5.6252,5.3989,5.4606,5.2796,5.1960,5.6429,5.3250,4.8832,4.3404,4.1489,4.1089,0.91,0.86,0.92,0.89,0.91,0.98,1.07,1.17,1.18,1.24,1.11,97.5000,96.6000,91.7000,82.5000,74.1000,62.2000,57.4000,90.4000,99.0000,98.7000,95.7000,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000
64.5,258,5.4172,5.6252,5.3989,5.4606,5.2796,5.1960,5.6429,5.3250,4.8832,4.3404,4.1489,0.9,0.91,0.86,0.92,0.89,0.91,0.98,1.07,1.17,1.18,1.24,96.7000,97.5000,96.6000,91.7000,82.5000,74.1000,62.2000,57.4000,90.4000,99.0000,96.0000,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000
61.5,246,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.1960,5.6429,5.3250,4.8832,4.3404,0.87,0.9,0.91,0.86,0.92,0.89,0.91,0.98,1.07,1.17,1.18,96.1000,96.7000,97.5000,96.6000,91.7000,82.5000,74.1000,62.2000,57.4000,90.4000,98.7000,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000
69,276,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.1960,5.6429,5.3250,4.8832,1.28,0.87,0.9,0.91,0.86,0.92,0.89,0.91,0.98,1.07,1.17,96.4000,96.1000,96.7000,97.5000,96.6000,91.7000,82.5000,74.1000,62.2000,57.4000,99.0000,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000
71,284,4.2492,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.1960,5.6429,5.3250,1.09,1.28,0.87,0.9,0.91,0.86,0.92,0.89,0.91,0.98,1.07,95.1000,96.4000,96.1000,96.7000,97.5000,96.6000,91.7000,82.5000,74.1000,62.2000,90.4000,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000
86.75,347,4.2660,4.2492,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.1960,5.6429,1.1,1.09,1.28,0.87,0.9,0.91,0.86,0.92,0.89,0.91,0.98,87.5000,95.1000,96.4000,96.1000,96.7000,97.5000,96.6000,91.7000,82.5000,74.1000,57.4000,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000
86,344,4.2828,4.2660,4.2492,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.1960,1.14,1.1,1.09,1.28,0.87,0.9,0.91,0.86,0.92,0.89,0.91,90.8000,87.5000,95.1000,96.4000,96.1000,96.7000,97.5000,96.6000,91.7000,82.5000,62.2000,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,2966913.9220,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,3382.6950,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000,95056.0000
87.25,349,4.2996,4.2828,4.2660,4.2492,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,1.14,1.14,1.1,1.09,1.28,0.87,0.9,0.91,0.86,0.92,0.89,93.9000,90.8000,87.5000,95.1000,96.4000,96.1000,96.7000,97.5000,96.6000,91.7000,74.1000,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3029676.8020,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,3576.9056,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000,102912.0000
94.75,379,4.3163,4.2996,4.2828,4.2660,4.2492,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,1.16,1.14,1.14,1.1,1.09,1.28,0.87,0.9,0.91,0.86,0.92,96.3000,93.9000,90.8000,87.5000,95.1000,96.4000,96.1000,96.7000,97.5000,96.6000,82.5000,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3130235.7140,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,3530.6478,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000,99369.0000
87.75,351,4.3331,4.3163,4.2996,4.2828,4.2660,4.2492,5.3556,5.1449,5.4172,5.6252,5.3989,1.21,1.16,1.14,1.14,1.1,1.09,1.28,0.87,0.9,0.91,0.86,100.4000,96.3000,93.9000,90.8000,87.5000,95.1000,96.4000,96.1000,96.7000,97.5000,91.7000,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3233306.0640,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,3569.5045,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000,94603.0000
92.25,369,4.3499,4.3331,4.3163,4.2996,4.2828,4.2660,4.2492,5.3556,5.1449,5.4172,5.6252,1.26,1.21,1.16,1.14,1.14,1.1,1.09,1.28,0.87,0.9,0.91,102.0000,100.4000,96.3000,93.9000,90.8000,87.5000,95.1000,96.4000,96.1000,96.7000,96.6000,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3241505.5350,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,3680.5964,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000,93952.0000
84,336,4.3667,4.3499,4.3331,4.3163,4.2996,4.2828,4.2660,4.2492,5.3556,5.1449,5.4172,1.36,1.26,1.21,1.16,1.14,1.14,1.1,1.09,1.28,0.87,0.9,99.9000,102.0000,100.4000,96.3000,93.9000,90.8000,87.5000,95.1000,96.4000,96.1000,97.5000,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000
71.75,287,4.3835,4.3667,4.3499,4.3331,4.3163,4.2996,4.2828,4.2660,4.2492,5.3556,5.1449,1.55,1.36,1.26,1.21,1.16,1.14,1.14,1.1,1.09,1.28,0.87,100.2000,99.9000,102.0000,100.4000,96.3000,93.9000,90.8000,87.5000,95.1000,96.4000,96.7000,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000
64.5,258,4.4002,4.3835,4.3667,4.3499,4.3331,4.3163,4.2996,4.2828,4.2660,4.2492,5.3556,1.62,1.55,1.36,1.26,1.21,1.16,1.14,1.14,1.1,1.09,1.28,96.6000,100.2000,99.9000,102.0000,100.4000,96.3000,93.9000,90.8000,87.5000,95.1000,96.1000,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000
55.25,221,4.4170,4.4002,4.3835,4.3667,4.3499,4.3331,4.3163,4.2996,4.2828,4.2660,4.2492,1.58,1.62,1.55,1.36,1.26,1.21,1.16,1.14,1.14,1.1,1.09,93.9000,96.6000,100.2000,99.9000,102.0000,100.4000,96.3000,93.9000,90.8000,87.5000,96.4000,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000
55.75,223,4.4338,4.4170,4.4002,4.3835,4.3667,4.3499,4.3331,4.3163,4.2996,4.2828,4.2660,1.69,1.58,1.62,1.55,1.36,1.26,1.21,1.16,1.14,1.14,1.1,93.1000,93.9000,96.6000,100.2000,99.9000,102.0000,100.4000,96.3000,93.9000,90.8000,95.1000,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000
64.5,258,4.4506,4.4338,4.4170,4.4002,4.3835,4.3667,4.3499,4.3331,4.3163,4.2996,4.2828,1.71,1.69,1.58,1.62,1.55,1.36,1.26,1.21,1.16,1.14,1.14,92.9000,93.1000,93.9000,96.6000,100.2000,99.9000,102.0000,100.4000,96.3000,93.9000,87.5000,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000
71.75,287,4.4674,4.4506,4.4338,4.4170,4.4002,4.3835,4.3667,4.3499,4.3331,4.3163,4.2996,1.7,1.71,1.69,1.58,1.62,1.55,1.36,1.26,1.21,1.16,1.14,93.4000,92.9000,93.1000,93.9000,96.6000,100.2000,99.9000,102.0000,100.4000,96.3000,90.8000,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000
73.25,293,4.4841,4.4674,4.4506,4.4338,4.4170,4.4002,4.3835,4.3667,4.3499,4.3331,4.3163,1.69,1.7,1.71,1.69,1.58,1.62,1.55,1.36,1.26,1.21,1.16,95.6000,93.4000,92.9000,93.1000,93.9000,96.6000,100.2000,99.9000,102.0000,100.4000,93.9000,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000
76.75,307,4.5009,4.4841,4.4674,4.4506,4.4338,4.4170,4.4002,4.3835,4.3667,4.3499,4.3331,1.67,1.69,1.7,1.71,1.69,1.58,1.62,1.55,1.36,1.26,1.21,96.7000,95.6000,93.4000,92.9000,93.1000,93.9000,96.6000,100.2000,99.9000,102.0000,96.3000,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000
83,332,4.5177,4.5009,4.4841,4.4674,4.4506,4.4338,4.4170,4.4002,4.3835,4.3667,4.3499,1.76,1.67,1.69,1.7,1.71,1.69,1.58,1.62,1.55,1.36,1.26,96.8000,96.7000,95.6000,93.4000,92.9000,93.1000,93.9000,96.6000,100.2000,99.9000,100.4000,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000
78.75,315,4.5345,4.5177,4.5009,4.4841,4.4674,4.4506,4.4338,4.4170,4.4002,4.3835,4.3667,1.77,1.76,1.67,1.69,1.7,1.71,1.69,1.58,1.62,1.55,1.36,97.3000,96.8000,96.7000,95.6000,93.4000,92.9000,93.1000,93.9000,96.6000,100.2000,102.0000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000
79.5,318,4.5512,4.5345,4.5177,4.5009,4.4841,4.4674,4.4506,4.4338,4.4170,4.4002,4.3835,1.7,1.77,1.76,1.67,1.69,1.7,1.71,1.69,1.58,1.62,1.55,100.2000,97.3000,96.8000,96.7000,95.6000,93.4000,92.9000,93.1000,93.9000,96.6000,99.9000,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000
82.5,330,4.5680,4.5512,4.5345,4.5177,4.5009,4.4841,4.4674,4.4506,4.4338,4.4170,4.4002,1.71,1.7,1.77,1.76,1.67,1.69,1.7,1.71,1.69,1.58,1.62,101.4000,100.2000,97.3000,96.8000,96.7000,95.6000,93.4000,92.9000,93.1000,93.9000,100.2000,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000
69,276,4.5848,4.5680,4.5512,4.5345,4.5177,4.5009,4.4841,4.4674,4.4506,4.4338,4.4170,1.69,1.71,1.7,1.77,1.76,1.67,1.69,1.7,1.71,1.69,1.58,98.0000,101.4000,100.2000,97.3000,96.8000,96.7000,95.6000,93.4000,92.9000,93.1000,96.6000,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000
72.5,290,4.6016,4.5848,4.5680,4.5512,4.5345,4.5177,4.5009,4.4841,4.4674,4.4506,4.4338,1.67,1.69,1.71,1.7,1.77,1.76,1.67,1.69,1.7,1.71,1.69,91.8000,98.0000,101.4000,100.2000,97.3000,96.8000,96.7000,95.6000,93.4000,92.9000,93.9000,3049438.7270,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,4318.453344,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,112486.0000,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000
76.25,305,4.6184,4.6016,4.5848,4.5680,4.5512,4.5345,4.5177,4.5009,4.4841,4.4674,4.4506,1.76,1.67,1.69,1.71,1.7,1.77,1.76,1.67,1.69,1.7,1.71,90.5000,91.8000,98.0000,101.4000,100.2000,97.3000,96.8000,96.7000,95.6000,93.4000,93.9000,3234976.4410,3049438.7270,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,4352.189551,4318.4533,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,109735.0000,112486.0000,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000
76.75,307,5.2007,4.6184,4.6016,4.5848,4.5680,4.5512,4.5345,4.5177,4.5009,4.4841,4.4674,1.77,1.76,1.67,1.69,1.71,1.7,1.77,1.76,1.67,1.69,1.7,90.1000,90.5000,91.8000,98.0000,101.4000,100.2000,97.3000,96.8000,96.7000,95.6000,92.9000,2975209.7470,3234976.4410,3049438.7270,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,4020.140388,4352.1896,4318.4533,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,113532.0000,109735.0000,112486.0000,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000
86.5,346,5.1717,5.2007,4.6184,4.6016,4.5848,4.5680,4.5512,4.5345,4.5177,4.5009,4.4841,1.7,1.77,1.76,1.67,1.69,1.71,1.7,1.77,1.76,1.67,1.69,91.0000,90.1000,90.5000,91.8000,98.0000,101.4000,100.2000,97.3000,96.8000,96.7000,93.4000,2984186.5620,2975209.7470,3234976.4410,3049438.7270,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,4104.275124,4020.1404,4352.1896,4318.4533,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,104932.0000,113532.0000,109735.0000,112486.0000,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000
98.75,395,5.2115,5.1717,5.2007,4.6184,4.6016,4.5848,4.5680,4.5512,4.5345,4.5177,4.5009,1.71,1.7,1.77,1.76,1.67,1.69,1.71,1.7,1.77,1.76,1.67,93.0000,91.0000,90.1000,90.5000,91.8000,98.0000,101.4000,100.2000,97.3000,96.8000,95.6000,2976608.9390,2984186.5620,2975209.7470,3234976.4410,3049438.7270,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,4595.214912,4104.2751,4020.1404,4352.1896,4318.4533,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,101882.0000,104932.0000,113532.0000,109735.0000,112486.0000,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000
97,388,5.0197,5.2115,5.1717,5.2007,4.6184,4.6016,4.5848,4.5680,4.5512,4.5345,4.5177,1.69,1.71,1.7,1.77,1.76,1.67,1.69,1.71,1.7,1.77,1.76,92.3000,93.0000,91.0000,90.1000,90.5000,91.8000,98.0000,101.4000,100.2000,97.3000,96.7000,2919046.3770,2976608.9390,2984186.5620,2975209.7470,3234976.4410,3049438.7270,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,4368.692171,4595.2149,4104.2751,4020.1404,4352.1896,4318.4533,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,104432.0000,101882.0000,104932.0000,113532.0000,109735.0000,112486.0000,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000
